1458
dsp_l:  34
prop	clks	bids	imps	budget	spend	algo	para	revenue	roi	campaign
64	68	76473	23037	706507	706554	ortb	650	5179105.837	7.3309220679	1458
64	64	72420	22526	706507	706513	ortb	680	4832942.25835	6.84138949722	1458
64	59	68615	22041	706507	706550	ortb	710	4400108.03504	6.22805448146	1458
64	57	65306	21727	706507	706588	ortb	740	4226993.74572	5.98294673049	1458
64	56	61980	21221	706507	706521	ortb	770	4140506.10106	5.86107012474	1458
64	50	59319	20996	706507	706508	ortb	800	3621144.23309	5.12555660264	1458
64	45	57001	20789	706507	706523	ortb	830	3188426.00978	4.51335211727	1458
64	43	53924	20500	706507	706514	ortb	860	3015319.72046	4.26830678788	1458
64	40	51485	20187	706507	706541	ortb	890	2755634.78647	3.90056320284	1458
64	39	49379	19891	706507	706512	ortb	920	2669046.14181	3.77780565771	1458
64	38	47327	19610	706507	706512	ortb	950	2582529.49715	3.65553504269	1458
64	36	45526	19393	706507	706553	ortb	980	2409416.20782	3.41045693902	1458
64	33	44111	19230	706507	706534	ortb	1010	2149771.27384	3.04299325635	1458
64	33	42473	18951	706507	706551	ortb	1040	2149730.27384	3.04275863344	1458
64	31	41209	18819	706507	706509	ortb	1070	1976632.98452	2.79778596221	1458
64	31	40072	18673	706507	706547	ortb	1100	1976634.98452	2.79779671324	1458
64	31	39009	18522	706507	706525	ortb	1130	1976640.98452	2.7978289667	1458
64	31	38036	18375	706507	706521	ortb	1160	1976680.98452	2.79804400378	1458
64	31	37255	18268	706507	706584	ortb	1190	1976633.98452	2.79779133772	1458
64	31	36193	17998	706507	706598	ortb	1220	1976678.98452	2.79803325135	1458
64	30	35407	17839	706507	706508	ortb	1250	1890208.33985	2.67594272677	1458
64	30	34469	17688	706507	706558	ortb	1280	1890091.33985	2.67533396159	1458
64	29	33646	17565	706507	706529	ortb	1310	1803567.69519	2.5529686722	1458
64	29	33100	17522	706507	706517	ortb	1340	1803579.69519	2.55302902439	1458
64	27	32384	17361	706507	706517	ortb	1370	1630420.40587	2.30773970011	1458
16	0	614638	0	2826028	0	rand	2	0.0	0.0	1458
16	0	614638	1	2826028	1	rand	4	-1.0	-1.0	1458
16	0	614638	541	2826028	2157	rand	6	-2157.0	-1.0	1458
16	0	614638	3480	2826028	16462	rand	8	-16462.0	-1.0	1458
16	1	614638	6221	2826028	32142	rand	10	54410.6446618	1.69282075359	1458
16	3	614638	9359	2826028	54063	rand	12	205594.933985	3.8028769026	1458
16	2	614638	12432	2826028	80297	rand	14	92808.2893236	1.15581266204	1458
16	7	614638	15868	2826028	114057	rand	16	491811.512632	4.31198008568	1458
16	5	614638	20020	2826028	161041	rand	18	271722.223309	1.6872859912	1458
16	5	614638	24351	2826028	216081	rand	20	216682.223309	1.00278239785	1458
16	13	614638	38950	2826028	451611	rand	25	673573.380603	1.49149019976	1458
16	17	614638	51806	2826028	684011	rand	30	787383.95925	1.15112762697	1458
16	20	614638	65142	2826028	966131	rand	35	764921.893236	0.791737241881	1458
16	16	614638	77189	2826028	1243933	rand	40	140909.314588	0.113277254151	1458
16	27	614638	88209	2826028	1530112	rand	45	806809.405868	0.527287810218	1458
16	30	614638	98560	2826028	1829446	rand	50	767133.339853	0.419325489713	1458
16	39	614638	111099	2826028	2274542	rand	55	1101011.14181	0.484058391452	1458
16	47	614638	123658	2826028	2751025	rand	60	1316949.2991	0.478712225117	1458
16	36	530779	117416	2826028	2826029	rand	65	289925.207824	0.10259316547	1458
16	45	466188	112431	2826028	2826044	rand	70	1068868.00978	0.378226338129	1458
16	42	377035	102357	2826028	2826043	rand	75	809187.075795	0.286334113155	1458
16	42	317438	95567	2826028	2826058	rand	80	809212.075795	0.286345492619	1458
16	47	274020	89888	2826028	2826074	rand	85	1241957.2991	0.439472692168	1458
16	40	241387	85328	2826028	2826032	rand	90	636080.786471	0.225079674267	1458
16	44	218582	81485	2826028	2826034	rand	95	982311.365118	0.347597178745	1458
16	50	199209	77751	2826028	2826041	rand	100	1501607.23309	0.531349592834	1458
16	45	171111	72491	2826028	2826073	rand	110	1068866.00978	0.37822536274	1458
16	48	152123	69361	2826028	2826093	rand	120	1328506.94377	0.470098210121	1458
16	42	138036	67102	2826028	2826048	rand	130	809233.075795	0.286355051524	1458
16	39	127797	65306	2826028	2826038	rand	140	549619.141809	0.194491145869	1458
16	41	117669	63609	2826028	2826047	rand	150	722681.431133	0.255727994649	1458
16	44	109682	62157	2826028	2826048	rand	160	982296.365118	0.347590025944	1458
16	36	103245	60524	2826028	2826067	rand	170	289867.207824	0.102570536394	1458
16	37	97563	59227	2826028	2826086	rand	180	376426.852486	0.133200302647	1458
16	40	93352	58231	2826028	2826076	rand	190	636099.786471	0.225087910808	1458
16	47	89341	57031	2826028	2826044	rand	200	1241974.2991	0.439481351417	1458
16	39	86235	56494	2826028	2826033	rand	210	549555.141809	0.194464094387	1458
16	43	82822	55333	2826028	2826065	rand	220	895768.720456	0.316974630336	1458
16	42	80487	54578	2826028	2826067	rand	230	809239.075795	0.286357782665	1458
16	42	77499	53750	2826028	2826106	rand	240	809201.075795	0.28634048563	1458
16	39	74926	52956	2826028	2826034	rand	250	549579.141809	0.194474238549	1458
16	38	72696	52168	2826028	2826036	rand	260	462982.497148	0.163828573331	1458
16	46	70690	51374	2826028	2826039	rand	270	1155573.65444	0.408929869703	1458
16	41	68963	50813	2826028	2826094	rand	280	722650.431133	0.255714219894	1458
16	38	67321	50269	2826028	2826247	rand	290	462974.497148	0.16382527873	1458
16	32	65591	49687	2826028	2826029	rand	300	-56324.3708231	-0.0199307117646	1458
16	42	64045	48906	2826028	2826060	rand	310	809221.075795	0.286349589275	1458
16	38	63234	48657	2826028	2826038	rand	320	462981.497148	0.163828161505	1458
16	43	61934	48152	2826028	2826049	rand	330	895784.720456	0.316982086723	1458
16	38	61667	48103	2826028	2826033	rand	340	463037.497148	0.163851224219	1458
16	38	59626	47225	2826028	2826122	rand	350	463062.497148	0.163861520369	1458
16	32	59039	47075	2826028	2826128	rand	360	-56256.3708231	-0.0199071285717	1458
16	32	58230	46785	2826028	2826030	rand	370	-56331.3708231	-0.0199331393818	1458
16	32	57735	46447	2826028	2826073	rand	380	-56338.3708231	-0.0199355669869	1458
16	30	57309	46388	2826028	2826147	rand	390	-229439.660147	-0.0811882935489	1458
16	31	56635	46148	2826028	2826046	rand	400	-142863.015485	-0.0505531734787	1458
16	32	55757	45752	2826028	2826066	rand	410	-56337.3708231	-0.0199352201869	1458
16	32	55275	45572	2826028	2826072	rand	420	-56301.3708231	-0.0199227352234	1458
16	27	54910	45573	2826028	2826075	rand	430	-489006.594132	-0.173042835533	1458
16	33	54413	45464	2826028	2826046	rand	440	30363.2738386	0.0107447373233	1458
16	38	54126	45386	2826028	2826061	rand	450	463019.497148	0.163843811104	1458
16	35	53707	45213	2826028	2826059	rand	460	203334.563162	0.0719511633237	1458
16	34	53440	45167	2826028	2826077	rand	470	116792.9185	0.0413280405112	1458
16	34	52666	44812	2826028	2826081	rand	480	116778.9185	0.0413228817936	1458
16	33	52668	44769	2826028	2826044	rand	490	30263.2738386	0.0107089710799	1458
16	23	51871	44451	2826028	2826060	rand	500	-835277.172779	-0.295569964479	1458
16	467	614638	966	2826028	84238	lin	2	40335847.057	478.831964874	1458
16	468	614638	1003	2826028	86382	lin	4	40420255.7017	467.924517859	1458
16	468	614638	1072	2826028	87792	lin	6	40418845.7017	460.39326706	1458
16	468	614638	1196	2826028	88942	lin	8	40417695.7017	454.427556179	1458
16	468	614638	1436	2826028	91166	lin	10	40415471.7017	443.31737382	1458
16	468	614638	1846	2826028	94437	lin	12	40412200.7017	427.927620548	1458
16	468	614638	2382	2826028	98791	lin	14	40407846.7017	409.02356188	1458
16	468	614638	3095	2826028	105251	lin	16	40401386.7017	383.857509209	1458
16	468	614638	3932	2826028	112894	lin	18	40393743.7017	357.802396068	1458
16	468	614638	4915	2826028	122472	lin	20	40384165.7017	329.742028396	1458
16	468	614638	7532	2826028	151887	lin	25	40354750.7017	265.689299951	1458
16	468	614638	10557	2826028	190201	lin	30	40316436.7017	211.967532777	1458
16	468	614638	13799	2826028	238598	lin	35	40268039.7017	168.769393296	1458
16	469	614638	17235	2826028	300096	lin	40	40293094.3464	134.267348936	1458
16	470	614638	20737	2826028	366210	lin	45	40313532.991	110.083102567	1458
16	470	614638	24305	2826028	444340	lin	50	40235402.991	90.5509361998	1458
16	470	614638	28092	2826028	531024	lin	55	40148718.991	75.606223054	1458
16	471	614638	31908	2826028	628971	lin	60	40137324.6357	63.8142690771	1458
16	473	614638	35777	2826028	730160	lin	65	40209240.925	55.0690820163	1458
16	473	614638	39751	2826028	841999	lin	70	40097401.925	47.621674046	1458
16	474	614638	43614	2826028	960612	lin	75	40065341.5697	41.7081418613	1458
16	474	614638	47597	2826028	1085723	lin	80	39940230.5697	36.7867592099	1458
16	476	614638	51638	2826028	1223842	lin	85	39975216.859	32.6637072915	1458
16	476	614638	55714	2826028	1371649	lin	90	39827409.859	29.0361527322	1458
16	476	614638	59734	2826028	1524368	lin	95	39674690.859	26.0269769892	1458
16	477	614638	63964	2826028	1687772	lin	100	39597839.5037	23.4616047094	1458
16	479	614638	72367	2826028	2036667	lin	110	39422049.793	19.3561587599	1458
